client_id,client_name,service_month,count_eligible_primary_members,num_unique_claims_medical,num_unique_claims_rx,num_service_lines_medical,num_service_lines_rx,total_plan_pay_medical,total_plan_pay_rx,total_garner_incentive_paid_medical,total_garner_incentive_paid_rx
18,Client-R,2026-01-01,371,1317,628,4520,1221,389466.55,52496.23,13968.09,1875.95
18,Client-R,2026-02-01,370,1629,638,6250,1315,445506.05,60425.73,14796.88,1920.01
18,Client-R,2026-03-01,379,1486,554,4718,1031,462786.76,85825.39,11410.84,2875.59
18,Client-R,2026-04-01,379,1543,620,5063,1184,376273.19,81681.39,12098.29,2537.07
19,Client-S,2023-06-01,371,1670,856,4235,1976,409337.92,105082.93,7401.8,1667.34
19,Client-S,2023-07-01,375,1730,800,3967,1633,443473.98,80554.36,6694.69,1960.64
19,Client-S,2023-08-01,362,1658,773,3595,1710,479734.56,78792.23,12530.37,1324.79
19,Client-S,2023-09-01,368,1764,680,3986,1490,520996.91,42314.2,11849.97,847.35
19,Client-S,2023-10-01,380,1760,864,3869,1880,337221.54,73996.26,8332.6,1628.12
19,Client-S,2023-11-01,361,1895,866,3891,1947,400627.8,100880.1,5960.29,1944
19,Client-S,2023-12-01,380,1881,865,3900,2131,476540.17,91802.97,11151.01,1510.22
19,Client-S,2024-01-01,374,1687,964,3633,2152,345219.32,114964.88,6431.01,2751.59
19,Client-S,2024-02-01,386,1661,1027,4091,2038,291367.88,111130.98,7582.18,1913.76
19,Client-S,2024-03-01,378,1811,909,3903,2079,464731.61,90527.93,9623.93,1378.73
19,Client-S,2024-04-01,383,1675,814,3621,1993,423671.28,65162.85,9415.36,734.79
19,Client-S,2024-05-01,378,1586,840,3148,1881,440192.3,116718.62,7386.58,2123.52
19,Client-S,2024-06-01,377,1734,647,4141,1484,455109.9,52346.35,8744.89,901.16
19,Client-S,2024-07-01,379,1809,881,3794,1880,440454.19,61037.86,5045.99,1685.83
19,Client-S,2024-08-01,376,1667,894,3820,2058,508025.24,122830.78,11703.76,2358.32
19,Client-S,2024-09-01,371,1739,1155,3577,2489,412650.22,150565.42,6132.55,4108.75
19,Client-S,2024-10-01,378,1813,868,3863,1979,501149.57,100366.48,10403.06,1892.38
19,Client-S,2024-11-01,393,1994,793,4280,1691,518534.88,85370.55,9786.95,1891.99
19,Client-S,2024-12-01,388,1738,837,3857,1748,477888.2,86143.97,5941.21,2105.12
19,Client-S,2025-01-01,397,1823,912,3668,1864,501438.44,87697.75,12720.16,2200.06
19,Client-S,2025-02-01,376,1783,871,3725,1913,430015.83,96365.83,6154.7,1787.62
19,Client-S,2025-03-01,372,1839,846,4217,1834,516790.99,100112.96,12647.01,1972.67
19,Client-S,2025-04-01,394,1801,813,4348,1764,633074.77,66577.78,10828.5,1186.77
19,Client-S,2025-05-01,376,1562,761,3367,1694,416830.82,88668.07,7130.42,1671.36
19,Client-S,2025-06-01,397,1416,970,2960,2289,374894.63,104844.87,5143.65,3034.05
19,Client-S,2025-07-01,399,1667,860,3566,1845,383811.13,101682.49,7971.38,2186.91
19,Client-S,2025-08-01,381,1900,884,4153,1831,422620.81,91878.06,9186.24,2326.26
19,Client-S,2025-09-01,392,1992,1007,4728,1986,549724.27,76707.66,12091.98,1469.16
19,Client-S,2025-10-01,400,1876,841,3770,1929,345565.25,115396.78,6858.42,2037.26
19,Client-S,2025-11-01,399,1925,1022,4322,2406,533246.67,89578.76,13649.59,2014.75
19,Client-S,2025-12-01,409,1670,1207,3731,2628,329887.67,137770.45,6696.84,2475.88
19,Client-S,2026-01-01,392,1546,841,3363,1919,487346.08,110856.6,12400,2500.96
19,Client-S,2026-02-01,397,1623,761,3594,1795,490789.78,71746.76,11931.09,1312.76
19,Client-S,2026-03-01,404,1658,884,3867,2237,412662.96,75680.69,10600.5,1493.8
19,Client-S,2026-04-01,406,1898,832,4385,1896,531953.8,61898.16,10318.52,1160.78
20,Client-T,2023-06-01,605,2434,2029,6384,3606,499426.59,193788.96,10081.68,4108.1
20,Client-T,2023-07-01,612,2483,1758,7099,3071,458366.35,140941.33,11246.02,1401.01
20,Client-T,2023-08-01,607,2692,1993,6987,3589,421631.28,161026.87,9938.86,5155
20,Client-T,2023-09-01,626,3591,3026,9696,5063,567100.65,274652.59,15170.6,5535.58
20,Client-T,2023-10-01,635,3234,2106,9994,3282,564927.78,140839.27,16789.02,4336.29
20,Client-T,2023-11-01,600,3397,1965,8730,3130,626355.01,162576.11,14702.52,4241.11
20,Client-T,2023-12-01,608,2904,2091,8483,3880,640717.36,197030.81,23839.19,3576.49
20,Client-T,2024-01-01,621,3247,2327,8360,3513,654550.78,222901.52,14061.95,5881.34
20,Client-T,2024-02-01,612,2746,1753,9121,2969,399306.31,150792.49,9103.16,4618.91
20,Client-T,2024-03-01,613,2624,1895,6711,3032,482657.64,86086.59,15907.83,2475.91
20,Client-T,2024-04-01,620,2429,2053,6500,3486,462795.7,183197.47,10715.64,4017.83
20,Client-T,2024-05-01,617,3312,2085,9602,3879,510663.73,150102.72,14762.37,4119.25
20,Client-T,2024-06-01,597,2750,1868,8184,3195,533083.41,104389.98,14436.81,2703.08
20,Client-T,2024-07-01,618,2604,2513,7302,4378,491028.63,253037.42,12562.57,6448.26
20,Client-T,2024-08-01,607,3153,1877,9143,3415,516947.21,151058.48,16432.4,2942.51
20,Client-T,2024-09-01,601,3013,2498,8691,4213,429267.58,211591.34,10676.25,5599.56
20,Client-T,2024-10-01,599,3540,1606,10466,3016,658113.4,118206.03,14754.36,3700.88
20,Client-T,2024-11-01,615,2909,2393,8838,4027,521710.14,159255.77,7900.17,2941.34
20,Client-T,2024-12-01,603,3164,2281,9423,3965,587090.37,187548.94,11595.63,4544.06
20,Client-T,2025-01-01,599,3048,2463,9203,3908,534080.69,185289.87,11717.66,5199.97
20,Client-T,2025-02-01,603,2847,2129,8194,3595,660188.06,102127.77,12772.32,3102.51
20,Client-T,2025-03-01,642,3118,2054,8356,3192,593019.2,135396.01,15090.03,2517.45
20,Client-T,2025-04-01,622,3045,1840,8811,2960,649792.97,168296.46,17647.17,4427.44
20,Client-T,2025-05-01,633,2892,2044,9537,3543,415260.48,152243.72,4851.46,3674.07
20,Client-T,2025-06-01,629,2492,2059,7293,3457,351685.87,184028.53,9386.31,3326.3
20,Client-T,2025-07-01,626,2925,1562,8280,2639,627690.64,101856.95,14996.4,2782.16
20,Client-T,2025-08-01,600,2941,1715,8588,2809,444274.6,120095.39,10987.49,1879.49
20,Client-T,2025-09-01,600,2985,2283,8298,3558,444172.31,166577.55,8007.57,3289.65
20,Client-T,2025-10-01,596,3231,2382,8534,3654,588309.64,167516.42,14532.29,4548.76
20,Client-T,2025-11-01,630,2776,2710,7612,5236,515334.12,179220.81,16168.76,5404.15
20,Client-T,2025-12-01,601,2927,2340,8119,3953,552797.24,192026.54,15371.97,4065.61
20,Client-T,2026-01-01,612,2659,1728,7555,2946,470111.14,122727.66,14572.45,3071.31
20,Client-T,2026-02-01,607,2929,2245,8372,3802,515728.99,189114.44,13724.22,4550.84
20,Client-T,2026-03-01,635,2412,2003,6952,3509,406856.94,168203.41,11960.41,3758.95
20,Client-T,2026-04-01,606,2525,2018,7385,3319,406368.6,206648.73,13438.68,5360.35
21,Client-U,2024-04-01,977,2563,3023,6026,7066,555833.63,531907.67,22279.16,24486.25
21,Client-U,2024-05-01,976,2772,2847,6949,6037,391336.12,344122.7,13106.55,19711.13
21,Client-U,2024-06-01,951,3557,3110,8625,7019,818901.45,353126.54,30778.71,9438.21
21,Client-U,2024-07-01,980,3274,3549,7313,8124,783474.88,538989.64,31404.79,21057.69
21,Client-U,2024-08-01,970,3842,3764,9266,7955,921315.81,524666.23,42022.37,21830.47
21,Client-U,2024-09-01,985,3780,3786,8736,8332,803998.78,553489.66,36328.21,23563.98
21,Client-U,2024-10-01,927,3505,3643,9027,7675,623125.99,428697.92,40627.2,17507.84
21,Client-U,2024-11-01,969,3469,3200,8556,7352,807284.49,325327.62,42789.7,10950.66
21,Client-U,2024-12-01,964,3664,3213,7194,6654,1090296.93,410635.75,22980.21,16132.61
21,Client-U,2025-01-01,925,2682,2934,6212,6402,779464.78,447890.37,32160.92,16816.67
21,Client-U,2025-02-01,887,3247,2844,7649,6128,751055.48,333839.04,34164.88,10866.9
21,Client-U,2025-03-01,920,2197,2297,5235,4960,601809.07,244998.78,28012.31,8685.96
21,Client-U,2025-04-01,933,2531,2705,5886,6212,563488.57,329490.5,20321.77,12342.6
21,Client-U,2025-05-01,923,2937,2837,7089,6112,829038.22,439403.65,46066.6,16142.13
21,Client-U,2025-06-01,944,3183,2907,7354,6634,725414.4,418990.67,31951.65,23705.59
21,Client-U,2025-07-01,943,2814,3460,6697,7734,665110.87,600694.17,27348.09,25409.25
21,Client-U,2025-08-01,914,3417,3275,7895,6718,704503.85,452087.69,30269.64,17908.54
21,Client-U,2025-09-01,897,3149,2873,6928,6045,685506.2,548640.22,29724.93,19113.51
21,Client-U,2025-10-01,902,3072,3128,6585,6671,780785.93,537664.59,25058.11,21245.68
21,Client-U,2025-11-01,940,3335,3793,8285,7754,755839.78,712432.55,26551.44,23509.13
21,Client-U,2025-12-01,915,3130,3516,6839,7913,736893.88,582727.47,30682.2,31640.58
21,Client-U,2026-01-01,901,3328,2771,8475,5792,610668.7,268893.73,22287.22,14406.12
21,Client-U,2026-02-01,920,2638,3151,6112,7147,511469.97,338657.83,20388.01,18025.31
21,Client-U,2026-03-01,889,2739,2765,6031,5962,606471.16,351711.35,25325.92,19650.09
21,Client-U,2026-04-01,883,3007,1984,7111,4573,653832,227823.08,25623.62,11395.3
22,Client-V,2023-06-01,460,1572,1015,4632,2331,377859.96,68082.99,15085.75,2724.73
22,Client-V,2023-07-01,457,1694,1129,4477,2384,285245.71,64626.56,19634.58,2212.43
22,Client-V,2023-08-01,458,2077,1200,5538,2286,450363.05,96225.16,15432.77,3864.88
22,Client-V,2023-09-01,463,2178,1311,6333,2973,569790.85,87042.76,21061.93,3795.63
22,Client-V,2023-10-01,460,2128,1079,6685,2718,542742.59,74328.95,22768.14,3800.28
22,Client-V,2023-11-01,456,1755,1120,5760,2428,338847.75,83954.07,15521.44,3348.46
22,Client-V,2023-12-01,478,1623,1268,4601,2926,281769.5,98776.95,12942.54,5418.37
22,Client-V,2024-01-01,445,1691,1305,5114,3266,352778.44,117441.1,13630.89,2662.96
22,Client-V,2024-02-01,452,1835,1056,5074,2420,391810.25,58149.21,17463.99,2675.4
22,Client-V,2024-03-01,456,1547,1118,4492,2322,382587.55,100886.67,17392.21,4073.89
22,Client-V,2024-04-01,472,1859,1338,5519,3107,519379.29,112196.26,25128.98,6358.61
22,Client-V,2024-05-01,457,1529,939,4843,2060,295480.15,74703.76,13866.5,2828.29
22,Client-V,2024-06-01,467,1783,1315,6232,2831,446125.91,102122.98,17870.21,3524.16
22,Client-V,2024-07-01,445,1628,1005,5210,2283,313401.1,77695.96,12866.4,2573.82
22,Client-V,2024-08-01,444,1859,1150,5861,2802,433130.79,55210.87,14133.79,1827.45
22,Client-V,2024-09-01,447,2157,1062,6306,2443,497006.15,61908.81,28584.36,3123.03
22,Client-V,2024-10-01,467,1489,974,4139,2077,350322.5,93935.8,15401.84,3869.74
22,Client-V,2024-11-01,463,1806,1274,5299,2825,495839.16,81672.08,23286.37,4042.9
22,Client-V,2024-12-01,464,1494,1034,4970,2229,474735.52,78881.14,18147.29,3357.24
22,Client-V,2025-01-01,462,1979,1243,6424,3050,444025.9,106198.6,23709.48,4302.46
22,Client-V,2025-02-01,464,1802,1122,5543,2391,410276.09,84801.84,16863.42,2920.04
22,Client-V,2025-03-01,448,1750,1035,5285,2292,468247.52,76959.49,18001.54,3487.84
22,Client-V,2025-04-01,458,1341,1172,4438,2631,372631.91,96479.95,18822.61,3612.76
22,Client-V,2025-05-01,480,1816,1136,5354,2401,384174.07,93104.33,13257.67,2752.4
22,Client-V,2025-06-01,465,1923,1056,5469,2175,451488.92,74021.24,18821.57,3622.17
22,Client-V,2025-07-01,469,2085,1017,6158,2216,433180.38,93173.66,20481.8,4598.43
22,Client-V,2025-08-01,472,1750,1212,5371,2805,388046.68,83666.41,15583.21,1937.22
22,Client-V,2025-09-01,463,1955,1272,5848,2595,416146.04,103997.55,22224.9,5402.99
22,Client-V,2025-10-01,459,1980,1233,6030,2558,397839.71,110648.15,20727.11,3151.94
22,Client-V,2025-11-01,468,1999,1113,6393,2426,561776.2,81447.09,24142.16,3825.2
22,Client-V,2025-12-01,458,1776,1175,5627,2526,472839.89,110894.24,17422.52,5225.82
22,Client-V,2026-01-01,457,2040,828,5646,1660,479652.63,69349.37,19535.4,3071.2
22,Client-V,2026-02-01,456,1608,1000,4575,2186,327899.56,93483.06,13419.02,4353.26
22,Client-V,2026-03-01,451,1737,1077,4922,2431,425693.32,104675.57,14408.14,4392.65
22,Client-V,2026-04-01,466,1882,798,5571,1777,415733.21,70342.97,18050.29,2494.71
23,Client-W,2023-06-01,1496,6139,2646,18631,4654,1275709.74,378978.81,35502.62,9914.91
23,Client-W,2023-07-01,1470,5529,3573,16529,6214,1675515.68,430762.77,37140.67,12461.33
23,Client-W,2023-08-01,1441,4889,2813,14126,5585,1370034.02,394586.69,22306.9,9678.05
23,Client-W,2023-09-01,1475,6162,3029,16344,5820,1496126.45,515434.9,38593.39,18653.36
23,Client-W,2023-10-01,1428,5570,2825,15992,5349,1124945.26,414143.3,37395.95,14017.95
23,Client-W,2023-11-01,1482,6574,4835,17435,8488,1573149.17,1112563.29,46562.7,36901.73
23,Client-W,2023-12-01,1397,5859,3137,13447,5984,847123.87,411370.42,19947.83,13177.96
23,Client-W,2024-01-01,1379,7998,2922,21841,4880,1932987.23,365301.86,61192.76,12706.14
23,Client-W,2024-02-01,1413,6133,4180,15918,7354,1336202.46,383141.03,18069.5,11918.1
23,Client-W,2024-03-01,1437,7307,3956,20567,7269,1744505.62,549665.27,43574.73,13209.89
23,Client-W,2024-04-01,1392,5698,3648,14307,6992,1488481.52,341950.15,52009.34,10373.92
23,Client-W,2024-05-01,1371,6196,3368,15327,5972,1842222.14,402070.48,61636.96,13186.97
23,Client-W,2024-06-01,1380,6086,2678,16166,4640,1232054.49,506051.52,28718.76,15541.72
23,Client-W,2024-07-01,1378,4378,3766,11727,6176,945590.78,646910.59,22815.45,22199.71
23,Client-W,2024-08-01,1382,5327,3377,13524,6126,1337915.84,407856.37,37544.09,9964.69
23,Client-W,2024-09-01,1414,5767,3236,16827,5321,1553722.24,385883.93,33125.05,7018.14
23,Client-W,2024-10-01,1388,5606,2419,15069,4760,1291267.14,337964.61,47004.77,5394.81
23,Client-W,2024-11-01,1364,5879,3393,14520,6187,1073742.16,457387.16,32566.89,9974.26
23,Client-W,2024-12-01,1364,6045,3633,17033,7204,1532898.81,503544.8,39999.22,14901.28
23,Client-W,2025-01-01,1396,5750,4131,15467,7713,1184616.66,489890.22,26278.5,16191.31
23,Client-W,2025-02-01,1391,6329,3257,16287,5249,1441777.78,391997.92,31891.43,11232.48
23,Client-W,2025-03-01,1338,5956,3680,17053,6479,1615842.29,580509.3,56398.23,13524.09
23,Client-W,2025-04-01,1379,5735,4339,16279,8393,1424756.62,645749.53,26924.65,18086.96
23,Client-W,2025-05-01,1317,5846,3830,16387,7427,1484824.52,765844.36,32505.81,23072.26
23,Client-W,2025-06-01,1348,6005,3559,16237,6021,1604656.64,596490.19,46034.46,12033.29
23,Client-W,2025-07-01,1338,5164,2976,13729,5344,1254787.74,371638.67,31298.45,7172.88
23,Client-W,2025-08-01,1351,5277,2654,15140,4674,1349773.27,360802.29,49399.2,10672.85
23,Client-W,2025-09-01,1359,5630,2590,15487,4705,1276715.52,342579.59,46579.85,7625.15
23,Client-W,2025-10-01,1350,5353,3063,15005,5247,1533005.18,459925.19,26544.13,14022.68
23,Client-W,2025-11-01,1315,5760,2126,17346,3662,1175830.65,325200.21,34041.42,8933.71
23,Client-W,2025-12-01,1312,6780,3601,18242,6413,1729155.52,500400.74,33455.94,13704.9
23,Client-W,2026-01-01,1387,7060,3765,19247,6911,1765390.6,577975.44,57971.39,19613.67
23,Client-W,2026-02-01,1381,6571,2495,18867,4419,1766112.68,384656.46,26990.31,11590.76
23,Client-W,2026-03-01,1329,6515,3126,17744,5417,1784010.56,539117.29,62607.8,24954.25
23,Client-W,2026-04-01,1277,5546,3101,14174,5536,1365413.52,627842.16,46583.76,16713.08
24,Client-X,2023-11-01,2069,9587,5339,18816,12288,,,,
24,Client-X,2023-12-01,2153,9417,5431,18462,11941,,,,
24,Client-X,2024-01-01,2117,8591,6121,17856,13059,,,,
24,Client-X,2024-02-01,2089,7562,5976,16151,12772,,,,
24,Client-X,2024-03-01,2157,9489,4695,19909,9307,,,,
24,Client-X,2024-04-01,2154,7910,3874,16688,8182,,,,
24,Client-X,2024-05-01,2160,8401,4392,16456,8787,,,,
24,Client-X,2024-06-01,2072,7640,4647,14326,10080,,,,
24,Client-X,2024-07-01,2079,8463,3215,17485,6415,,,,
24,Client-X,2024-08-01,2068,9936,4820,21356,10388,,,,
24,Client-X,2024-09-01,2060,8971,5459,15993,12107,,,,
24,Client-X,2024-10-01,2096,9353,6066,20052,13750,,,,
24,Client-X,2024-11-01,2088,8421,4594,16981,9927,,,,
24,Client-X,2024-12-01,1982,6982,5222,13589,11448,,,,
24,Client-X,2025-01-01,2119,10584,5116,18209,11079,,,,
24,Client-X,2025-02-01,2150,8907,4799,19252,9721,,,,
24,Client-X,2025-03-01,2095,8046,4921,17024,11148,,,,
24,Client-X,2025-04-01,2128,8018,3932,15962,8175,,,,
24,Client-X,2025-05-01,2069,7217,4613,14442,9827,,,,
24,Client-X,2025-06-01,2095,6352,4642,13955,10103,,,,
24,Client-X,2025-07-01,2025,7540,4383,16597,9768,,,,
24,Client-X,2025-08-01,2111,9069,4289,18162,7998,,,,
24,Client-X,2025-09-01,2013,8140,4981,15605,10581,,,,
24,Client-X,2025-10-01,2101,11331,5063,22085,11048,,,,
24,Client-X,2025-11-01,2121,10638,5305,23705,12187,,,,
24,Client-X,2025-12-01,2007,8781,4847,18733,9633,,,,
24,Client-X,2026-01-01,2118,10642,6069,22135,12302,,,,
24,Client-X,2026-02-01,2111,8817,4632,19749,10272,,,,
24,Client-X,2026-03-01,2067,8424,4998,17507,10693,,,,
24,Client-X,2026-04-01,2094,7439,4123,14575,8828,,,,
25,Client-Y,2023-06-01,1053,3956,2519,11344,5648,1112174.15,322775.55,102284.17,19756.75
25,Client-Y,2023-07-01,1078,3930,2715,10107,6355,1205244.98,462499.16,82490.33,33618.78
25,Client-Y,2023-08-01,1065,3410,3003,9934,6161,884619.44,393054.74,53793.08,19791.85
25,Client-Y,2023-09-01,1093,4558,3494,12514,7105,1528296.37,349435.05,125551.72,24298.49
25,Client-Y,2023-10-01,1024,5001,3489,14500,7665,1320663.36,242785.56,113983.72,17710.6
25,Client-Y,2023-11-01,1041,4964,2649,13440,5246,1262390.1,286920.8,110554.14,22443.68
25,Client-Y,2023-12-01,1038,4820,3450,14742,8760,1050956.38,434524.75,79521.25,38042.97
25,Client-Y,2024-01-01,1056,4835,3293,14518,8028,1831350.07,365331.2,141613.8,21957.62
25,Client-Y,2024-02-01,1065,5015,3569,15397,8448,1599755.27,378814.02,86365.54,28471.49
25,Client-Y,2024-03-01,1043,4464,3227,12691,7527,1152851.61,401689.6,94982.75,37220.86
25,Client-Y,2024-04-01,1055,4826,3325,13203,8179,1366414.23,467419.23,103964.42,26249.17
25,Client-Y,2024-05-01,1053,4603,2700,11986,6291,1582495.82,194591.87,117287.21,14227.31
25,Client-Y,2024-06-01,1072,4071,2443,11437,5408,1067966.05,211120.55,92703.5,15413.3
25,Client-Y,2024-07-01,1070,4934,2592,13929,6080,1112220.3,238856.61,75623.94,12387.09
25,Client-Y,2024-08-01,1063,3585,3342,10339,7971,991317.38,378697.91,73206.22,29979.58
25,Client-Y,2024-09-01,1061,4048,3009,11404,7159,1008861.19,404368.54,68648.23,32557.33
25,Client-Y,2024-10-01,1039,3996,3580,10847,8140,1033693.58,392977.22,88922.48,32333.01
25,Client-Y,2024-11-01,720,3583,1949,9688,4754,1197507.03,204007.17,125682.59,12397.58
25,Client-Y,2024-12-01,708,3160,2068,9681,4788,1000323.1,191005.13,74268.79,9922.65
25,Client-Y,2025-01-01,708,3460,2577,8966,6338,1051187.38,315805.25,66342.95,23982.26
25,Client-Y,2025-02-01,713,3205,2146,9717,5361,803145.77,190659.53,64268.75,14798.43
25,Client-Y,2025-03-01,698,3190,2373,9673,5218,912934.36,187382.47,80807.27,14805.33
25,Client-Y,2025-04-01,692,2668,1911,7127,4492,831671.55,151587.55,60682.04,11101.99
25,Client-Y,2025-05-01,707,2523,1869,6828,4530,787287.34,202557.69,36986.66,20326.17
25,Client-Y,2025-06-01,711,2774,2026,8402,4938,793454.88,234090.87,53936.77,22284.09
25,Client-Y,2025-07-01,711,2393,1758,6350,3998,601804.92,218467.5,33570.67,9887.87
25,Client-Y,2025-08-01,718,2925,2180,8810,4637,893124.68,205464.12,78907.44,16217.21
25,Client-Y,2025-09-01,689,3295,2173,8047,5029,675924.46,224047.92,39761,17882.91
25,Client-Y,2025-10-01,702,3150,1984,8845,4944,980439.88,224854.79,70168.72,17346.34
25,Client-Y,2025-11-01,693,2914,2011,8437,5046,739402.96,194792.79,67121.67,15673.57
25,Client-Y,2025-12-01,689,3378,2110,10186,5053,808175.21,155528.97,66067.19,9078.17
25,Client-Y,2026-01-01,686,3450,1773,9423,4802,1170402.82,200477.88,89745.42,15888.74
25,Client-Y,2026-02-01,683,3443,1813,8775,4586,833009.07,232374.9,55209.23,12956.14
25,Client-Y,2026-03-01,711,3400,2303,9370,5105,1059815.69,303200.13,85645.09,22089.16
25,Client-Y,2026-04-01,725,3304,2312,9214,6058,953580.91,274702.9,78844.93,12024.23
